Question_id;Description;Rating;Human_component_id;Human_component;Behavior_id;Behavior;Answer_id;Answers;Answer_value
R10;Das Tool muss die Systementwicklung durch einen verwaltbaren, organisierten und strukturierten Workflow-Prozess unterstützen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;499;Ist einfach hinzuzufügen;2
R10;Das Tool muss die Systementwicklung durch einen verwaltbaren, organisierten und strukturierten Workflow-Prozess unterstützen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;500;Ist gleich verfügbar;3
R10.1;Das Tool muss Informationen bereitstellen und Zugriffsrechte basierend auf der aktuellen Phase oder dem aktuellen Schritt im Workflow-Prozess gewähren.;4;8;Projektmanager;19;Workflow-Management;501;Ist nicht realisierbar;0
R10.1;Das Tool muss Informationen bereitstellen und Zugriffsrechte basierend auf der aktuellen Phase oder dem aktuellen Schritt im Workflow-Prozess gewähren.;4;8;Projektmanager;19;Workflow-Management;502;Ist mit Editor hinzuzufügen;1
R10.1;Das Tool muss Informationen bereitstellen und Zugriffsrechte basierend auf der aktuellen Phase oder dem aktuellen Schritt im Workflow-Prozess gewähren.;4;8;Projektmanager;19;Workflow-Management;503;Ist einfach hinzuzufügen;2
R10.1;Das Tool muss Informationen bereitstellen und Zugriffsrechte basierend auf der aktuellen Phase oder dem aktuellen Schritt im Workflow-Prozess gewähren.;4;8;Projektmanager;19;Workflow-Management;504;Ist gleich verfügbar;3
R10.1.1;Das Tool muss die Bearbeitung von Änderungswünschen in sein Rechteverwaltungssystem integrieren.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;505;Ist nicht realisierbar;0
R10.1.1;Das Tool muss die Bearbeitung von Änderungswünschen in sein Rechteverwaltungssystem integrieren.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;506;Ist mit Editor hinzuzufügen;1
R10.1.1;Das Tool muss die Bearbeitung von Änderungswünschen in sein Rechteverwaltungssystem integrieren.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;507;Ist einfach hinzuzufügen;2
R10.1.1;Das Tool muss die Bearbeitung von Änderungswünschen in sein Rechteverwaltungssystem integrieren.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;508;Ist gleich verfügbar;3
R10.2;Das Tool muss die Anpassung des Änderungsantragsprozesses ermöglichen, um ihn an die Arbeitsabläufe der Benutzer anzupassen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;509;Ist nicht realisierbar;0
R10.2;Das Tool muss die Anpassung des Änderungsantragsprozesses ermöglichen, um ihn an die Arbeitsabläufe der Benutzer anzupassen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;510;Ist mit Editor hinzuzufügen;1
R10.2;Das Tool muss die Anpassung des Änderungsantragsprozesses ermöglichen, um ihn an die Arbeitsabläufe der Benutzer anzupassen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;511;Ist einfach hinzuzufügen;2
R10.2;Das Tool muss die Anpassung des Änderungsantragsprozesses ermöglichen, um ihn an die Arbeitsabläufe der Benutzer anzupassen.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;19;Workflow-Management;512;Ist gleich verfügbar;3
R10.2.1;Das Tool muss öffentliche Statusinformationen für Änderungsanforderungen bereitstellen, z. B. „Ausstehend“, „Angenommen“ oder „Abgelehnt“.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;513;Ist nicht realisierbar;0
R10.2.1;Das Tool muss öffentliche Statusinformationen für Änderungsanforderungen bereitstellen, z. B. „Ausstehend“, „Angenommen“ oder „Abgelehnt“.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;514;Ist mit Editor hinzuzufügen;1
R10.2.1;Das Tool muss öffentliche Statusinformationen für Änderungsanforderungen bereitstellen, z. B. „Ausstehend“, „Angenommen“ oder „Abgelehnt“.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;515;Ist einfach hinzuzufügen;2
R10.2.1;Das Tool muss öffentliche Statusinformationen für Änderungsanforderungen bereitstellen, z. B. „Ausstehend“, „Angenommen“ oder „Abgelehnt“.;4;2;Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;516;Ist gleich verfügbar;3
R11;Das Anforderungsmanagementsystem muss die Generierung unterschiedlicher Sichten auf den Anforderungskatalog unterstützen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;517;Ist nicht realisierbar;0
R11;Das Anforderungsmanagementsystem muss die Generierung unterschiedlicher Sichten auf den Anforderungskatalog unterstützen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;518;Ist mit Editor hinzuzufügen;1
R11;Das Anforderungsmanagementsystem muss die Generierung unterschiedlicher Sichten auf den Anforderungskatalog unterstützen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;519;Ist einfach hinzuzufügen;2
R11;Das Anforderungsmanagementsystem muss die Generierung unterschiedlicher Sichten auf den Anforderungskatalog unterstützen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;520;Ist gleich verfügbar;3
R11.1;Das Anforderungsmanagementsystem muss die Ausgabe statistischer Informationen über den Anforderungskatalog unterstützen.;2;8;Projektmanager;7;Ansichten;521;Ist nicht realisierbar;0
R11.1;Das Anforderungsmanagementsystem muss die Ausgabe statistischer Informationen über den Anforderungskatalog unterstützen.;2;8;Projektmanager;7;Ansichten;522;Ist mit Editor hinzuzufügen;1
R11.1;Das Anforderungsmanagementsystem muss die Ausgabe statistischer Informationen über den Anforderungskatalog unterstützen.;2;8;Projektmanager;7;Ansichten;523;Ist einfach hinzuzufügen;2
R11.1;Das Anforderungsmanagementsystem muss die Ausgabe statistischer Informationen über den Anforderungskatalog unterstützen.;2;8;Projektmanager;7;Ansichten;524;Ist gleich verfügbar;3
R12;Das Tool muss ein dokumentiertes Objektmodell bereitstellen.;3;9;Entwickler;16;Erweiterbarkeit;525;Ist nicht realisierbar;0
R12;Das Tool muss ein dokumentiertes Objektmodell bereitstellen.;3;9;Entwickler;16;Erweiterbarkeit;526;Ist mit Editor hinzuzufügen;1
R12;Das Tool muss ein dokumentiertes Objektmodell bereitstellen.;3;9;Entwickler;16;Erweiterbarkeit;527;Ist einfach hinzuzufügen;2
R12;Das Tool muss ein dokumentiertes Objektmodell bereitstellen.;3;9;Entwickler;16;Erweiterbarkeit;528;Ist gleich verfügbar;3
R13;Das Tool muss über eine Webschnittstelle oder einen browserbasierten Client verfügen, sodass für gelegentliche Benutzer keine Clientanwendung installiert werden muss.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;529;Ist nicht realisierbar;0
R13;Das Tool muss über eine Webschnittstelle oder einen browserbasierten Client verfügen, sodass für gelegentliche Benutzer keine Clientanwendung installiert werden muss.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;530;Ist mit Editor hinzuzufügen;1
R13;Das Tool muss über eine Webschnittstelle oder einen browserbasierten Client verfügen, sodass für gelegentliche Benutzer keine Clientanwendung installiert werden muss.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;531;Ist einfach hinzuzufügen;2
R13;Das Tool muss über eine Webschnittstelle oder einen browserbasierten Client verfügen, sodass für gelegentliche Benutzer keine Clientanwendung installiert werden muss.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;532;Ist gleich verfügbar;3
R13.1;Das Tool muss Zugriffsberechtigungsmechanismen bereitstellen, um sicherzustellen, dass nur autorisierte Benutzer auf bestimmte Daten und Funktionen zugreifen können.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;9;Benutzer, Rollen und Rechte;533;Ist nicht realisierbar;0
R13.1;Das Tool muss Zugriffsberechtigungsmechanismen bereitstellen, um sicherzustellen, dass nur autorisierte Benutzer auf bestimmte Daten und Funktionen zugreifen können.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;9;Benutzer, Rollen und Rechte;534;Ist mit Editor hinzuzufügen;1
R13.1;Das Tool muss Zugriffsberechtigungsmechanismen bereitstellen, um sicherzustellen, dass nur autorisierte Benutzer auf bestimmte Daten und Funktionen zugreifen können.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;9;Benutzer, Rollen und Rechte;535;Ist einfach hinzuzufügen;2
R13.1;Das Tool muss Zugriffsberechtigungsmechanismen bereitstellen, um sicherzustellen, dass nur autorisierte Benutzer auf bestimmte Daten und Funktionen zugreifen können.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;9;Benutzer, Rollen und Rechte;536;Ist gleich verfügbar;3
R13.1.1;Das Tool muss die Verwaltung von Benutzern, Benutzergruppen, Benutzerrollen und den damit verbundenen Zugriffsrechten ermöglichen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;537;Ist nicht realisierbar;0
R13.1.1;Das Tool muss die Verwaltung von Benutzern, Benutzergruppen, Benutzerrollen und den damit verbundenen Zugriffsrechten ermöglichen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;538;Ist mit Editor hinzuzufügen;1
R13.1.1;Das Tool muss die Verwaltung von Benutzern, Benutzergruppen, Benutzerrollen und den damit verbundenen Zugriffsrechten ermöglichen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;539;Ist einfach hinzuzufügen;2
R13.1.1;Das Tool muss die Verwaltung von Benutzern, Benutzergruppen, Benutzerrollen und den damit verbundenen Zugriffsrechten ermöglichen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;540;Ist gleich verfügbar;3
R13.1.1.1;Das Tool muss einen Verlauf der an Benutzerkonten, Rollen und Zugriffsrechten vorgenommenen Änderungen führen.;4;8;Projektmanager;3;Dokumentation der Geschichte;541;Ist nicht realisierbar;0
R13.1.1.1;Das Tool muss einen Verlauf der an Benutzerkonten, Rollen und Zugriffsrechten vorgenommenen Änderungen führen.;4;8;Projektmanager;3;Dokumentation der Geschichte;542;Ist mit Editor hinzuzufügen;1
R13.1.1.1;Das Tool muss einen Verlauf der an Benutzerkonten, Rollen und Zugriffsrechten vorgenommenen Änderungen führen.;4;8;Projektmanager;3;Dokumentation der Geschichte;543;Ist einfach hinzuzufügen;2
R13.1.1.1;Das Tool muss einen Verlauf der an Benutzerkonten, Rollen und Zugriffsrechten vorgenommenen Änderungen führen.;4;8;Projektmanager;3;Dokumentation der Geschichte;544;Ist gleich verfügbar;3
R13.1.1.2;Das Tool muss die Vergabe von Rechten auf Objekt- und Attributebene ermöglichen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;545;Ist nicht realisierbar;0
R13.1.1.2;Das Tool muss die Vergabe von Rechten auf Objekt- und Attributebene ermöglichen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;546;Ist mit Editor hinzuzufügen;1
R13.1.1.2;Das Tool muss die Vergabe von Rechten auf Objekt- und Attributebene ermöglichen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;547;Ist einfach hinzuzufügen;2
R13.1.1.2;Das Tool muss die Vergabe von Rechten auf Objekt- und Attributebene ermöglichen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;548;Ist gleich verfügbar;3
R13.1.2;Das Tool muss eine rollenbasierte Zugriffskontrolle unterstützen und spezifische Zugriffsrechte für verschiedene Rollen ermöglichen, z. B. Anforderungsentwickler, Inspektoren und Artefaktentwickler.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;549;Ist nicht realisierbar;0
R13.1.2;Das Tool muss eine rollenbasierte Zugriffskontrolle unterstützen und spezifische Zugriffsrechte für verschiedene Rollen ermöglichen, z. B. Anforderungsentwickler, Inspektoren und Artefaktentwickler.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;550;Ist mit Editor hinzuzufügen;1
R13.1.2;Das Tool muss eine rollenbasierte Zugriffskontrolle unterstützen und spezifische Zugriffsrechte für verschiedene Rollen ermöglichen, z. B. Anforderungsentwickler, Inspektoren und Artefaktentwickler.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;551;Ist einfach hinzuzufügen;2
R13.1.2;Das Tool muss eine rollenbasierte Zugriffskontrolle unterstützen und spezifische Zugriffsrechte für verschiedene Rollen ermöglichen, z. B. Anforderungsentwickler, Inspektoren und Artefaktentwickler.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;552;Ist gleich verfügbar;3
R13.1.2.1;Das Tool muss die Zuweisung von Zugriffsrechten basierend auf den Rollen ermöglichen, denen ein Benutzer zugeordnet ist.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;553;Ist nicht realisierbar;0
R13.1.2.1;Das Tool muss die Zuweisung von Zugriffsrechten basierend auf den Rollen ermöglichen, denen ein Benutzer zugeordnet ist.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;554;Ist mit Editor hinzuzufügen;1
R13.1.2.1;Das Tool muss die Zuweisung von Zugriffsrechten basierend auf den Rollen ermöglichen, denen ein Benutzer zugeordnet ist.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;555;Ist einfach hinzuzufügen;2
R13.1.2.1;Das Tool muss die Zuweisung von Zugriffsrechten basierend auf den Rollen ermöglichen, denen ein Benutzer zugeordnet ist.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;556;Ist gleich verfügbar;3
R13.1.2.2;Das Tool muss es einem Benutzer ermöglichen, mehrere Rollen gleichzeitig auszuführen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;557;Ist nicht realisierbar;0
R13.1.2.2;Das Tool muss es einem Benutzer ermöglichen, mehrere Rollen gleichzeitig auszuführen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;558;Ist mit Editor hinzuzufügen;1
R13.1.2.2;Das Tool muss es einem Benutzer ermöglichen, mehrere Rollen gleichzeitig auszuführen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;559;Ist einfach hinzuzufügen;2
R13.1.2.2;Das Tool muss es einem Benutzer ermöglichen, mehrere Rollen gleichzeitig auszuführen.;4;8;Projektmanager;9;Benutzer, Rollen und Rechte;560;Ist gleich verfügbar;3
R13.1.3;Das Tool muss zwischen Rechten zum Anzeigen, Vorschlagen von Änderungen und zum Vornehmen von Änderungen an Objekten und Attributen unterscheiden.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;561;Ist nicht realisierbar;0
R13.1.3;Das Tool muss zwischen Rechten zum Anzeigen, Vorschlagen von Änderungen und zum Vornehmen von Änderungen an Objekten und Attributen unterscheiden.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;562;Ist mit Editor hinzuzufügen;1
R13.1.3;Das Tool muss zwischen Rechten zum Anzeigen, Vorschlagen von Änderungen und zum Vornehmen von Änderungen an Objekten und Attributen unterscheiden.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;563;Ist einfach hinzuzufügen;2
R13.1.3;Das Tool muss zwischen Rechten zum Anzeigen, Vorschlagen von Änderungen und zum Vornehmen von Änderungen an Objekten und Attributen unterscheiden.;5;8;Projektmanager;9;Benutzer, Rollen und Rechte;564;Ist gleich verfügbar;3
R14;Das Tool muss Abfragefunktionen unterstützen, damit Benutzer bestimmte Daten abrufen können.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;565;Ist nicht realisierbar;0
R14;Das Tool muss Abfragefunktionen unterstützen, damit Benutzer bestimmte Daten abrufen können.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;566;Ist mit Editor hinzuzufügen;1
R14;Das Tool muss Abfragefunktionen unterstützen, damit Benutzer bestimmte Daten abrufen können.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;567;Ist einfach hinzuzufügen;2
R14;Das Tool muss Abfragefunktionen unterstützen, damit Benutzer bestimmte Daten abrufen können.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;7;Ansichten;568;Ist gleich verfügbar;3
R14.1;Das Tool muss die Online-Veröffentlichung von Anforderungen und Änderungen unterstützen, um individuelle Abfragen und den Informationsaustausch über die Weboberfläche zu ermöglichen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;569;Ist nicht realisierbar;0
R14.1;Das Tool muss die Online-Veröffentlichung von Anforderungen und Änderungen unterstützen, um individuelle Abfragen und den Informationsaustausch über die Weboberfläche zu ermöglichen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;570;Ist mit Editor hinzuzufügen;1
R14.1;Das Tool muss die Online-Veröffentlichung von Anforderungen und Änderungen unterstützen, um individuelle Abfragen und den Informationsaustausch über die Weboberfläche zu ermöglichen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;571;Ist einfach hinzuzufügen;2
R14.1;Das Tool muss die Online-Veröffentlichung von Anforderungen und Änderungen unterstützen, um individuelle Abfragen und den Informationsaustausch über die Weboberfläche zu ermöglichen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;20;Web Access;572;Ist gleich verfügbar;3
R15;Das Tool muss eine API bieten, die alle Daten und Funktionen für Erweiterungen zugänglich macht.;4;10;Entwickler, Projektmanager;16;Erweiterbarkeit;573;Ist nicht realisierbar;0
R15;Das Tool muss eine API bieten, die alle Daten und Funktionen für Erweiterungen zugänglich macht.;4;10;Entwickler, Projektmanager;16;Erweiterbarkeit;574;Ist mit Editor hinzuzufügen;1
R15;Das Tool muss eine API bieten, die alle Daten und Funktionen für Erweiterungen zugänglich macht.;4;10;Entwickler, Projektmanager;16;Erweiterbarkeit;575;Ist einfach hinzuzufügen;2
R15;Das Tool muss eine API bieten, die alle Daten und Funktionen für Erweiterungen zugänglich macht.;4;10;Entwickler, Projektmanager;16;Erweiterbarkeit;576;Ist gleich verfügbar;3
R15.1;Das Tool muss die Standardprogrammiersprachen des Projekts für die API und Erweiterungen nutzen.;3;9;Entwickler;16;Erweiterbarkeit;577;Ist nicht realisierbar;0
R15.1;Das Tool muss die Standardprogrammiersprachen des Projekts für die API und Erweiterungen nutzen.;3;9;Entwickler;16;Erweiterbarkeit;578;Ist mit Editor hinzuzufügen;1
R15.1;Das Tool muss die Standardprogrammiersprachen des Projekts für die API und Erweiterungen nutzen.;3;9;Entwickler;16;Erweiterbarkeit;579;Ist einfach hinzuzufügen;2
